release_version,schema_version,bioguide_id,congress_no,chamber,service_start,service_last_active_date,first_name,last_name,official_full_name,nickname,state,district,party_code,caucus_party_code,exit_reason
v0.1.0,1.1.0,W000806,117,H,2021-01-03,2023-01-02,Daniel,Webster,Daniel Webster,,FL,11,200,200,
v0.1.0,1.1.0,W000808,117,H,2021-01-03,2023-01-02,Frederica,Wilson,Frederica S. Wilson,,FL,24,100,100,
v0.1.0,1.1.0,W000809,117,H,2021-01-03,2023-01-02,Steve,Womack,Steve Womack,,AR,3,200,200,
v0.1.0,1.1.0,W000812,117,H,2021-01-03,2023-01-02,Ann,Wagner,Ann Wagner,,MO,2,200,200,
v0.1.0,1.1.0,W000813,117,H,2021-01-03,2022-08-02,Jackie,Walorski,Jackie Walorski,,IN,2,200,200,
v0.1.0,1.1.0,W000814,117,H,2021-01-03,2023-01-02,Randy,Weber,"Randy K. Weber, Sr.",,TX,14,200,200,
v0.1.0,1.1.0,W000815,117,H,2021-01-03,2023-01-02,Brad,Wenstrup,Brad R. Wenstrup,,OH,2,200,200,
v0.1.0,1.1.0,W000816,117,H,2021-01-03,2023-01-02,Roger,Williams,Roger Williams,,TX,25,200,200,
v0.1.0,1.1.0,W000821,117,H,2021-01-03,2023-01-02,Bruce,Westerman,Bruce Westerman,,AR,4,200,200,
v0.1.0,1.1.0,W000822,117,H,2021-01-03,2023-01-02,Bonnie,Watson Coleman,Bonnie Watson Coleman,,NJ,12,100,100,
v0.1.0,1.1.0,W000823,117,H,2021-01-03,2023-01-02,Michael,Waltz,Michael Waltz,,FL,6,200,200,
v0.1.0,1.1.0,W000825,117,H,2021-01-03,2023-01-02,Jennifer,Wexton,Jennifer Wexton,,VA,10,100,100,
v0.1.0,1.1.0,W000826,117,H,2021-01-03,2023-01-02,Susan,Wild,Susan Wild,,PA,7,100,100,
v0.1.0,1.1.0,W000827,117,H,2021-01-03,2021-02-06,Ron,Wright,Ron Wright,,TX,6,200,200,
v0.1.0,1.1.0,Y000033,117,H,2021-01-03,2022-03-17,Don,Young,Don Young,,AK,0,200,200,
v0.1.0,1.1.0,Y000062,117,H,2021-01-03,2023-01-02,John,Yarmuth,John A. Yarmuth,,KY,3,100,100,
v0.1.0,1.1.0,Y000067,117,H,2022-11-14,2023-01-02,Rudy,Yakym,Rudy Yakym III,,IN,2,200,200,
v0.1.0,1.1.0,Z000017,117,H,2021-01-03,2023-01-02,Lee,Zeldin,Lee M. Zeldin,,NY,1,200,200,
v0.1.0,1.1.0,B000575,117,S,2021-01-03,2023-01-02,Roy,Blunt,Roy Blunt,,MO,,200,200,
v0.1.0,1.1.0,B000944,117,S,2021-01-03,2023-01-02,Sherrod,Brown,Sherrod Brown,,OH,,100,100,
v0.1.0,1.1.0,B001135,117,S,2021-01-03,2023-01-02,Richard,Burr,Richard Burr,,NC,,200,200,
v0.1.0,1.1.0,B001230,117,S,2021-01-03,2023-01-02,Tammy,Baldwin,Tammy Baldwin,,WI,,100,100,
v0.1.0,1.1.0,B001236,117,S,2021-01-03,2023-01-02,John,Boozman,John Boozman,,AR,,200,200,
v0.1.0,1.1.0,B001243,117,S,2021-01-03,2023-01-02,Marsha,Blackburn,Marsha Blackburn,,TN,,200,200,
v0.1.0,1.1.0,B001261,117,S,2021-01-03,2023-01-02,John,Barrasso,John Barrasso,,WY,,200,200,
v0.1.0,1.1.0,B001267,117,S,2021-01-03,2023-01-02,Michael,Bennet,Michael F. Bennet,,CO,,100,100,
v0.1.0,1.1.0,B001277,117,S,2021-01-03,2023-01-02,Richard,Blumenthal,Richard Blumenthal,,CT,,100,100,
v0.1.0,1.1.0,B001288,117,S,2021-01-03,2023-01-02,Cory,Booker,Cory A. Booker,,NJ,,100,100,
v0.1.0,1.1.0,B001310,117,S,2021-01-03,2023-01-02,Mike,Braun,Mike Braun,,IN,,200,200,
v0.1.0,1.1.0,C000127,117,S,2021-01-03,2023-01-02,Maria,Cantwell,Maria Cantwell,,WA,,100,100,
v0.1.0,1.1.0,C000141,117,S,2021-01-03,2023-01-02,Benjamin,Cardin,Benjamin L. Cardin,,MD,,100,100,
v0.1.0,1.1.0,C000174,117,S,2021-01-03,2023-01-02,Thomas,Carper,Thomas R. Carper,,DE,,100,100,
v0.1.0,1.1.0,C000880,117,S,2021-01-03,2023-01-02,Michael,Crapo,Mike Crapo,Mike,ID,,200,200,
v0.1.0,1.1.0,C001035,117,S,2021-01-03,2023-01-02,Susan,Collins,Susan M. Collins,,ME,,200,200,
v0.1.0,1.1.0,C001047,117,S,2021-01-03,2023-01-02,Shelley,Capito,Shelley Moore Capito,,WV,,200,200,
v0.1.0,1.1.0,C001056,117,S,2021-01-03,2023-01-02,John,Cornyn,John Cornyn,,TX,,200,200,
v0.1.0,1.1.0,C001070,117,S,2021-01-03,2023-01-02,Robert,Casey,"Robert P. Casey, Jr.",Bob,PA,,100,100,
v0.1.0,1.1.0,C001075,117,S,2021-01-03,2023-01-02,Bill,Cassidy,Bill Cassidy,,LA,,200,200,
v0.1.0,1.1.0,C001088,117,S,2021-01-03,2023-01-02,Christopher,Coons,Christopher A. Coons,,DE,,100,100,
v0.1.0,1.1.0,C001095,117,S,2021-01-03,2023-01-02,Tom,Cotton,Tom Cotton,,AR,,200,200,
v0.1.0,1.1.0,C001096,117,S,2021-01-03,2023-01-02,Kevin,Cramer,Kevin Cramer,,ND,,200,200,
v0.1.0,1.1.0,C001098,117,S,2021-01-03,2023-01-02,Ted,Cruz,Ted Cruz,,TX,,200,200,
v0.1.0,1.1.0,C001113,117,S,2021-01-03,2023-01-02,Catherine,Cortez Masto,Catherine Cortez Masto,,NV,,100,100,
v0.1.0,1.1.0,D000563,117,S,2021-01-03,2023-01-02,Richard,Durbin,Richard J. Durbin,,IL,,100,100,
v0.1.0,1.1.0,D000618,117,S,2021-01-03,2023-01-02,Steve,Daines,Steve Daines,,MT,,200,200,
v0.1.0,1.1.0,D000622,117,S,2021-01-03,2023-01-02,Tammy,Duckworth,Tammy Duckworth,,IL,,100,100,
v0.1.0,1.1.0,E000295,117,S,2021-01-03,2023-01-02,Joni,Ernst,Joni Ernst,,IA,,200,200,
v0.1.0,1.1.0,F000062,117,S,2021-01-03,2023-01-02,Dianne,Feinstein,Dianne Feinstein,,CA,,100,100,
v0.1.0,1.1.0,F000463,117,S,2021-01-03,2023-01-02,Deb,Fischer,Deb Fischer,,NE,,200,200,
v0.1.0,1.1.0,G000359,117,S,2021-01-03,2023-01-02,Lindsey,Graham,Lindsey Graham,,SC,,200,200,
v0.1.0,1.1.0,G000386,117,S,2021-01-03,2023-01-02,Charles,Grassley,Chuck Grassley,Chuck,IA,,200,200,
v0.1.0,1.1.0,G000555,117,S,2021-01-03,2023-01-02,Kirsten,Gillibrand,Kirsten E. Gillibrand,,NY,,100,100,
v0.1.0,1.1.0,H000273,117,S,2021-01-03,2023-01-02,John,Hickenlooper,John W. Hickenlooper,,CO,,100,100,
v0.1.0,1.1.0,H000601,117,S,2021-01-03,2023-01-02,Bill,Hagerty,Bill Hagerty,,TN,,200,200,
v0.1.0,1.1.0,H001042,117,S,2021-01-03,2023-01-02,Mazie,Hirono,Mazie K. Hirono,,HI,,100,100,
v0.1.0,1.1.0,H001046,117,S,2021-01-03,2023-01-02,Martin,Heinrich,Martin Heinrich,,NM,,100,100,
v0.1.0,1.1.0,H001061,117,S,2021-01-03,2023-01-02,John,Hoeven,John Hoeven,,ND,,200,200,
v0.1.0,1.1.0,H001075,117,S,2021-01-03,2021-01-17,Kamala,Harris,Kamala D. Harris,,CA,,100,100,
v0.1.0,1.1.0,H001076,117,S,2021-01-03,2023-01-02,Margaret,Hassan,Margaret Wood Hassan,Maggie,NH,,100,100,
v0.1.0,1.1.0,H001079,117,S,2021-01-03,2023-01-02,Cindy,Hyde-Smith,Cindy Hyde-Smith,,MS,,200,200,
v0.1.0,1.1.0,H001089,117,S,2021-01-03,2023-01-02,Joshua,Hawley,Josh Hawley,Josh,MO,,200,200,
v0.1.0,1.1.0,I000024,117,S,2021-01-03,2023-01-02,James,Inhofe,James M. Inhofe,Jim,OK,,200,200,
v0.1.0,1.1.0,J000293,117,S,2021-01-03,2023-01-02,Ron,Johnson,Ron Johnson,,WI,,200,200,
v0.1.0,1.1.0,K000367,117,S,2021-01-03,2023-01-02,Amy,Klobuchar,Amy Klobuchar,,MN,,100,100,
v0.1.0,1.1.0,K000377,117,S,2021-01-03,2023-01-02,Mark,Kelly,Mark Kelly,,AZ,,100,100,
v0.1.0,1.1.0,K000383,117,S,2021-01-03,2023-01-02,Angus,King,"Angus S. King, Jr.",,ME,,328,328,
v0.1.0,1.1.0,K000384,117,S,2021-01-03,2023-01-02,Timothy,Kaine,Tim Kaine,Tim,VA,,100,100,
v0.1.0,1.1.0,K000393,117,S,2021-01-03,2023-01-02,John,Kennedy,John Kennedy,,LA,,200,200,
v0.1.0,1.1.0,L000174,117,S,2021-01-03,2023-01-02,Patrick,Leahy,Patrick J. Leahy,,VT,,100,100,
v0.1.0,1.1.0,L000570,117,S,2021-01-03,2023-01-02,Ben,Luján,Ben Ray Luján,,NM,,100,100,
v0.1.0,1.1.0,L000571,117,S,2021-01-03,2023-01-02,Cynthia,Lummis,Cynthia M. Lummis,,WY,,200,200,
v0.1.0,1.1.0,L000575,117,S,2021-01-03,2023-01-02,James,Lankford,James Lankford,,OK,,200,200,
v0.1.0,1.1.0,L000577,117,S,2021-01-03,2023-01-02,Mike,Lee,Mike Lee,,UT,,200,200,
v0.1.0,1.1.0,L000594,117,S,2021-01-03,2021-01-19,Kelly,Loeffler,Kelly Loeffler,,GA,,200,200,
v0.1.0,1.1.0,M000133,117,S,2021-01-03,2023-01-02,Edward,Markey,Edward J. Markey,Ed,MA,,100,100,
v0.1.0,1.1.0,M000355,117,S,2021-01-03,2023-01-02,Mitch,McConnell,Mitch McConnell,,KY,,200,200,
v0.1.0,1.1.0,M000639,117,S,2021-01-03,2023-01-02,Robert,Menendez,Robert Menendez,Bob,NJ,,100,100,
v0.1.0,1.1.0,M000934,117,S,2021-01-03,2023-01-02,Jerry,Moran,Jerry Moran,,KS,,200,200,
v0.1.0,1.1.0,M001111,117,S,2021-01-03,2023-01-02,Patty,Murray,Patty Murray,,WA,,100,100,
v0.1.0,1.1.0,M001153,117,S,2021-01-03,2023-01-02,Lisa,Murkowski,Lisa Murkowski,,AK,,200,200,
v0.1.0,1.1.0,M001169,117,S,2021-01-03,2023-01-02,Christopher,Murphy,Christopher Murphy,,CT,,100,100,
v0.1.0,1.1.0,M001176,117,S,2021-01-03,2023-01-02,Jeff,Merkley,Jeff Merkley,,OR,,100,100,
v0.1.0,1.1.0,M001183,117,S,2021-01-03,2023-01-02,Joe,Manchin,"Joe Manchin, III",,WV,,328,328,
v0.1.0,1.1.0,M001198,117,S,2021-01-03,2023-01-02,Roger,Marshall,Roger Marshall,,KS,,200,200,
v0.1.0,1.1.0,O000174,117,S,2021-01-20,2023-01-02,Jon,Ossoff,Jon Ossoff,,GA,,100,100,
v0.1.0,1.1.0,P000145,117,S,2021-01-20,2022-12-20,Alejandro,Padilla,Alex Padilla,Alex,CA,,100,100,
v0.1.0,1.1.0,P000145,117,S,2022-12-22,2023-01-02,Alejandro,Padilla,Alex Padilla,Alex,CA,,100,100,
v0.1.0,1.1.0,P000449,117,S,2021-01-03,2023-01-02,Robert,Portman,Rob Portman,Rob,OH,,200,200,
v0.1.0,1.1.0,P000595,117,S,2021-01-03,2023-01-02,Gary,Peters,Gary C. Peters,,MI,,100,100,
v0.1.0,1.1.0,P000603,117,S,2021-01-03,2023-01-02,Rand,Paul,Rand Paul,,KY,,200,200,
v0.1.0,1.1.0,R000122,117,S,2021-01-03,2023-01-02,John,Reed,Jack Reed,Jack,RI,,100,100,
v0.1.0,1.1.0,R000584,117,S,2021-01-03,2023-01-02,James,Risch,James E. Risch,,ID,,200,200,
v0.1.0,1.1.0,R000595,117,S,2021-01-03,2023-01-02,Marco,Rubio,Marco Rubio,,FL,,200,200,
v0.1.0,1.1.0,R000605,117,S,2021-01-03,2023-01-02,Mike,Rounds,Mike Rounds,,SD,,200,200,
v0.1.0,1.1.0,R000608,117,S,2021-01-03,2023-01-02,Jacky,Rosen,Jacky Rosen,,NV,,100,100,
v0.1.0,1.1.0,R000615,117,S,2021-01-03,2023-01-02,Mitt,Romney,Mitt Romney,,UT,,200,200,
v0.1.0,1.1.0,S000033,117,S,2021-01-03,2023-01-02,Bernard,Sanders,Bernard Sanders,Bernie,VT,,328,328,
v0.1.0,1.1.0,S000148,117,S,2021-01-03,2023-01-02,Charles,Schumer,Charles E. Schumer,Chuck,NY,,100,100,
v0.1.0,1.1.0,S000320,117,S,2021-01-03,2023-01-02,Richard,Shelby,Richard C. Shelby,,AL,,200,200,
v0.1.0,1.1.0,S000770,117,S,2021-01-03,2023-01-02,Debbie,Stabenow,Debbie Stabenow,,MI,,100,100,
v0.1.0,1.1.0,S001181,117,S,2021-01-03,2023-01-02,Jeanne,Shaheen,Jeanne Shaheen,,NH,,100,100,
v0.1.0,1.1.0,S001184,117,S,2021-01-03,2023-01-02,Tim,Scott,Tim Scott,,SC,,200,200,
v0.1.0,1.1.0,S001191,117,S,2021-01-03,2023-01-02,Kyrsten,Sinema,Kyrsten Sinema,,AZ,,328,328,
v0.1.0,1.1.0,S001194,117,S,2021-01-03,2023-01-02,Brian,Schatz,Brian Schatz,,HI,,100,100,
v0.1.0,1.1.0,S001197,117,S,2021-01-03,2023-01-02,Benjamin,Sasse,Ben Sasse,Ben,NE,,200,200,
v0.1.0,1.1.0,S001198,117,S,2021-01-03,2023-01-02,Dan,Sullivan,Dan Sullivan,,AK,,200,200,
v0.1.0,1.1.0,S001203,117,S,2021-01-03,2023-01-02,Tina,Smith,Tina Smith,,MN,,100,100,
v0.1.0,1.1.0,S001217,117,S,2021-01-03,2023-01-02,Rick,Scott,Rick Scott,,FL,,200,200,
v0.1.0,1.1.0,T000250,117,S,2021-01-03,2023-01-02,John,Thune,John Thune,,SD,,200,200,
v0.1.0,1.1.0,T000278,117,S,2021-01-03,2023-01-02,Tommy,Tuberville,Tommy Tuberville,,AL,,200,200,
v0.1.0,1.1.0,T000461,117,S,2021-01-03,2023-01-02,Patrick,Toomey,Patrick J. Toomey,Pat,PA,,200,200,
v0.1.0,1.1.0,T000464,117,S,2021-01-03,2023-01-02,Jon,Tester,Jon Tester,,MT,,100,100,
v0.1.0,1.1.0,T000476,117,S,2021-01-03,2023-01-02,Thom,Tillis,Thom Tillis,,NC,,200,200,
v0.1.0,1.1.0,V000128,117,S,2021-01-03,2023-01-02,Chris,Van Hollen,Chris Van Hollen,,MD,,100,100,
v0.1.0,1.1.0,W000437,117,S,2021-01-03,2023-01-02,Roger,Wicker,Roger F. Wicker,,MS,,200,200,
v0.1.0,1.1.0,W000779,117,S,2021-01-03,2023-01-02,Ron,Wyden,Ron Wyden,,OR,,100,100,
v0.1.0,1.1.0,W000790,117,S,2021-01-20,2023-01-02,Raphael,Warnock,Raphael G. Warnock,,GA,,100,100,
v0.1.0,1.1.0,W000802,117,S,2021-01-03,2023-01-02,Sheldon,Whitehouse,Sheldon Whitehouse,,RI,,100,100,
v0.1.0,1.1.0,W000805,117,S,2021-01-03,2023-01-02,Mark,Warner,Mark R. Warner,,VA,,100,100,
v0.1.0,1.1.0,W000817,117,S,2021-01-03,2023-01-02,Elizabeth,Warren,Elizabeth Warren,,MA,,100,100,
v0.1.0,1.1.0,Y000064,117,S,2021-01-03,2023-01-02,Todd,Young,Todd Young,,IN,,200,200,
v0.1.0,1.1.0,A000055,118,H,2023-01-03,2025-01-02,Robert,Aderholt,Robert B. Aderholt,,AL,4,200,200,
v0.1.0,1.1.0,A000148,118,H,2023-01-03,2025-01-02,Jake,Auchincloss,Jake Auchincloss,,MA,4,100,100,
v0.1.0,1.1.0,A000369,118,H,2023-01-03,2025-01-02,Mark,Amodei,Mark E. Amodei,,NV,2,200,200,
v0.1.0,1.1.0,A000370,118,H,2023-01-03,2025-01-02,Alma,Adams,Alma S. Adams,,NC,12,100,100,
v0.1.0,1.1.0,A000371,118,H,2023-01-03,2025-01-02,Pete,Aguilar,Pete Aguilar,,CA,33,100,100,
v0.1.0,1.1.0,A000372,118,H,2023-01-03,2025-01-02,Rick,Allen,Rick W. Allen,,GA,12,200,200,
v0.1.0,1.1.0,A000375,118,H,2023-01-03,2025-01-02,Jodey,Arrington,Jodey C. Arrington,,TX,19,200,200,
v0.1.0,1.1.0,A000376,118,H,2023-01-03,2025-01-02,Colin,Allred,Colin Z. Allred,,TX,32,100,100,
v0.1.0,1.1.0,A000377,118,H,2023-01-03,2024-12-13,Kelly,Armstrong,Kelly Armstrong,,ND,0,200,200,
v0.1.0,1.1.0,A000379,118,H,2023-01-03,2025-01-02,Mark,Alford,Mark Alford,,MO,4,200,200,
v0.1.0,1.1.0,A000380,118,H,2023-11-07,2025-01-02,Gabe,Amo,Gabe Amo,,RI,1,100,100,
v0.1.0,1.1.0,B000490,118,H,2023-01-03,2025-01-02,Sanford,Bishop,"Sanford D. Bishop, Jr.",,GA,2,100,100,
v0.1.0,1.1.0,B000574,118,H,2023-01-03,2025-01-02,Earl,Blumenauer,Earl Blumenauer,,OR,3,100,100,
v0.1.0,1.1.0,B000668,118,H,2023-01-03,2025-01-02,Cliff,Bentz,Cliff Bentz,,OR,2,200,200,
v0.1.0,1.1.0,B000740,118,H,2023-01-03,2025-01-02,Stephanie,Bice,Stephanie I. Bice,,OK,5,200,200,
v0.1.0,1.1.0,B000825,118,H,2023-01-03,2025-01-02,Lauren,Boebert,Lauren Boebert,,CO,3,200,200,
v0.1.0,1.1.0,B001223,118,H,2023-01-03,2025-01-02,Jamaal,Bowman,Jamaal Bowman,,NY,16,100,100,
v0.1.0,1.1.0,B001224,118,H,2023-01-03,2025-01-02,Cori,Bush,Cori Bush,,MO,1,100,100,
v0.1.0,1.1.0,B001248,118,H,2023-01-03,2025-01-02,Michael,Burgess,Michael C. Burgess,,TX,26,200,200,
v0.1.0,1.1.0,B001257,118,H,2023-01-03,2025-01-02,Gus,Bilirakis,Gus M. Bilirakis,,FL,12,200,200,
v0.1.0,1.1.0,B001260,118,H,2023-01-03,2025-01-02,Vern,Buchanan,Vern Buchanan,,FL,16,200,200,
v0.1.0,1.1.0,B001275,118,H,2023-01-03,2025-01-02,Larry,Bucshon,Larry Bucshon,,IN,8,200,200,
v0.1.0,1.1.0,B001278,118,H,2023-01-03,2025-01-02,Suzanne,Bonamici,Suzanne Bonamici,,OR,1,100,100,
v0.1.0,1.1.0,B001281,118,H,2023-01-03,2025-01-02,Joyce,Beatty,Joyce Beatty,,OH,3,100,100,
v0.1.0,1.1.0,B001282,118,H,2023-01-03,2025-01-02,Garland,Barr,Andy Barr,Andy,KY,6,200,200,
v0.1.0,1.1.0,B001285,118,H,2023-01-03,2025-01-02,Julia,Brownley,Julia Brownley,,CA,26,100,100,
v0.1.0,1.1.0,B001287,118,H,2023-01-03,2025-01-02,Ami,Bera,Ami Bera,,CA,6,100,100,
v0.1.0,1.1.0,B001291,118,H,2023-01-03,2025-01-02,Brian,Babin,Brian Babin,,TX,36,200,200,
v0.1.0,1.1.0,B001292,118,H,2023-01-03,2025-01-02,Donald,Beyer,"Donald S. Beyer, Jr.",,VA,8,100,100,
v0.1.0,1.1.0,B001295,118,H,2023-01-03,2025-01-02,Mike,Bost,Mike Bost,,IL,12,200,200,
v0.1.0,1.1.0,B001296,118,H,2023-01-03,2025-01-02,Brendan,Boyle,Brendan F. Boyle,,PA,2,100,100,
v0.1.0,1.1.0,B001297,118,H,2023-01-03,2024-03-21,Ken,Buck,Ken Buck,,CO,4,200,200,
v0.1.0,1.1.0,B001298,118,H,2023-01-03,2025-01-02,Don,Bacon,Don Bacon,,NE,2,200,200,
v0.1.0,1.1.0,B001299,118,H,2023-01-03,2025-01-02,Jim,Banks,Jim Banks,,IN,3,200,200,
v0.1.0,1.1.0,B001300,118,H,2023-01-03,2025-01-02,Nanette,Barragán,Nanette Diaz Barragán,,CA,44,100,100,
v0.1.0,1.1.0,B001301,118,H,2023-01-03,2025-01-02,Jack,Bergman,Jack Bergman,,MI,1,200,200,
v0.1.0,1.1.0,B001302,118,H,2023-01-03,2025-01-02,Andy,Biggs,Andy Biggs,,AZ,5,200,200,
v0.1.0,1.1.0,B001303,118,H,2023-01-03,2025-01-02,Lisa,Blunt Rochester,Lisa Blunt Rochester,,DE,0,100,100,
v0.1.0,1.1.0,B001306,118,H,2023-01-03,2025-01-02,Troy,Balderson,Troy Balderson,,OH,12,200,200,
v0.1.0,1.1.0,B001307,118,H,2023-01-03,2025-01-02,James,Baird,James R. Baird,,IN,4,200,200,
v0.1.0,1.1.0,B001309,118,H,2023-01-03,2025-01-02,Tim,Burchett,Tim Burchett,,TN,2,200,200,
v0.1.0,1.1.0,B001311,118,H,2023-01-03,2025-01-02,Dan,Bishop,Dan Bishop,,NC,8,200,200,
v0.1.0,1.1.0,B001313,118,H,2023-01-03,2025-01-02,Shontel,Brown,Shontel M. Brown,,OH,11,100,100,
v0.1.0,1.1.0,B001314,118,H,2023-01-03,2025-01-02,Aaron,Bean,Aaron Bean,,FL,4,200,200,
v0.1.0,1.1.0,B001315,118,H,2023-01-03,2025-01-02,Nicole (Nikki),Budzinski,Nikki Budzinski,,IL,13,100,100,
v0.1.0,1.1.0,B001316,118,H,2023-01-03,2025-01-02,Eric,Burlison,Eric Burlison,,MO,7,200,200,
v0.1.0,1.1.0,B001317,118,H,2023-01-03,2025-01-02,Josh,Brecheen,Josh Brecheen,,OK,2,200,200,
v0.1.0,1.1.0,B001318,118,H,2023-01-03,2025-01-02,Becca,Balint,Becca Balint,,VT,0,100,100,
v0.1.0,1.1.0,C000059,118,H,2023-01-03,2025-01-02,Ken,Calvert,Ken Calvert,,CA,41,200,200,
v0.1.0,1.1.0,C001039,118,H,2023-01-03,2025-01-02,Katherine,Cammack,Kat Cammack,Kat,FL,3,200,200,
v0.1.0,1.1.0,C001051,118,H,2023-01-03,2025-01-02,John,Carter,John R. Carter,,TX,31,200,200,
v0.1.0,1.1.0,C001053,118,H,2023-01-03,2025-01-02,Tom,Cole,Tom Cole,,OK,4,200,200,
v0.1.0,1.1.0,C001054,118,H,2023-01-03,2025-01-02,Jerry,Carl,Jerry L. Carl,,AL,1,200,200,
v0.1.0,1.1.0,C001055,118,H,2023-01-03,2025-01-02,Ed,Case,Ed Case,,HI,1,100,100,
v0.1.0,1.1.0,C001059,118,H,2023-01-03,2025-01-02,Jim,Costa,Jim Costa,,CA,21,100,100,
v0.1.0,1.1.0,C001061,118,H,2023-01-03,2025-01-02,Emanuel,Cleaver,Emanuel Cleaver,,MO,5,100,100,
v0.1.0,1.1.0,C001063,118,H,2023-01-03,2025-01-02,Henry,Cuellar,Henry Cuellar,,TX,28,100,100,
v0.1.0,1.1.0,C001066,118,H,2023-01-03,2025-01-02,Kathy,Castor,Kathy Castor,,FL,14,100,100,
v0.1.0,1.1.0,C001067,118,H,2023-01-03,2025-01-02,Yvette,Clarke,Yvette D. Clarke,,NY,9,100,100,
v0.1.0,1.1.0,C001068,118,H,2023-01-03,2025-01-02,Steve,Cohen,Steve Cohen,,TN,9,100,100,
v0.1.0,1.1.0,C001069,118,H,2023-01-03,2025-01-02,Joe,Courtney,Joe Courtney,,CT,2,100,100,
v0.1.0,1.1.0,C001072,118,H,2023-01-03,2025-01-02,André,Carson,André Carson,,IN,7,100,100,
v0.1.0,1.1.0,C001078,118,H,2023-01-03,2025-01-02,Gerald,Connolly,Gerald E. Connolly,,VA,11,100,100,
v0.1.0,1.1.0,C001080,118,H,2023-01-03,2025-01-02,Judy,Chu,Judy Chu,,CA,28,100,100,
v0.1.0,1.1.0,C001084,118,H,2023-01-03,2023-05-30,David,Cicilline,David N. Cicilline,,RI,1,100,100,
v0.1.0,1.1.0,C001087,118,H,2023-01-03,2025-01-02,Eric,Crawford,"Eric A. ""Rick"" Crawford",Rick,AR,1,200,200,
v0.1.0,1.1.0,C001090,118,H,2023-01-03,2025-01-02,Matthew,Cartwright,Matt Cartwright,Matt,PA,8,100,100,
v0.1.0,1.1.0,C001091,118,H,2023-01-03,2025-01-02,Joaquin,Castro,Joaquin Castro,,TX,20,100,100,
v0.1.0,1.1.0,C001097,118,H,2023-01-03,2025-01-02,Tony,Cárdenas,Tony Cárdenas,,CA,29,100,100,
v0.1.0,1.1.0,C001101,118,H,2023-01-03,2025-01-02,Katherine,Clark,Katherine M. Clark,,MA,5,100,100,
v0.1.0,1.1.0,C001103,118,H,2023-01-03,2025-01-02,Earl,Carter,"Earl L. ""Buddy"" Carter",Buddy,GA,1,200,200,
v0.1.0,1.1.0,C001108,118,H,2023-01-03,2025-01-02,James,Comer,James Comer,,KY,1,200,200,
v0.1.0,1.1.0,C001110,118,H,2023-01-03,2025-01-02,J.,Correa,J. Luis Correa,,CA,46,100,100,
v0.1.0,1.1.0,C001112,118,H,2023-01-03,2025-01-02,Salud,Carbajal,Salud O. Carbajal,,CA,24,100,100,
v0.1.0,1.1.0,C001114,118,H,2023-01-03,2025-01-02,John,Curtis,John R. Curtis,,UT,3,200,200,
v0.1.0,1.1.0,C001115,118,H,2023-01-03,2025-01-02,Michael,Cloud,Michael Cloud,,TX,27,200,200,
v0.1.0,1.1.0,C001116,118,H,2023-01-03,2025-01-02,Andrew,Clyde,Andrew S. Clyde,,GA,9,200,200,
v0.1.0,1.1.0,C001117,118,H,2023-01-03,2025-01-02,Sean,Casten,Sean Casten,,IL,6,100,100,
v0.1.0,1.1.0,C001118,118,H,2023-01-03,2025-01-02,Ben,Cline,Ben Cline,,VA,6,200,200,
v0.1.0,1.1.0,C001119,118,H,2023-01-03,2025-01-02,Angie,Craig,Angie Craig,,MN,2,100,100,
v0.1.0,1.1.0,C001120,118,H,2023-01-03,2025-01-02,Dan,Crenshaw,Dan Crenshaw,,TX,2,200,200,
v0.1.0,1.1.0,C001121,118,H,2023-01-03,2025-01-02,Jason,Crow,Jason Crow,,CO,6,100,100,
v0.1.0,1.1.0,C001125,118,H,2023-01-03,2025-01-02,Troy,Carter,Troy A. Carter,,LA,2,100,100,
v0.1.0,1.1.0,C001126,118,H,2023-01-03,2025-01-02,Mike,Carey,Mike Carey,,OH,15,200,200,
v0.1.0,1.1.0,C001127,118,H,2023-01-03,2025-01-02,Sheila,Cherfilus-McCormick,Sheila Cherfilus-McCormick,,FL,20,100,100,
v0.1.0,1.1.0,C001129,118,H,2023-01-03,2025-01-02,Mike,Collins,Mike Collins,,GA,10,200,200,
v0.1.0,1.1.0,C001130,118,H,2023-01-03,2025-01-02,Jasmine,Crockett,Jasmine Crockett,,TX,30,100,100,
v0.1.0,1.1.0,C001131,118,H,2023-01-03,2025-01-02,Gregorio,Casar,Greg Casar,,TX,35,100,100,
v0.1.0,1.1.0,C001132,118,H,2023-01-03,2025-01-02,Eli,Crane,Elijah Crane,,AZ,2,200,200,
v0.1.0,1.1.0,C001133,118,H,2023-01-03,2025-01-02,Juan,Ciscomani,Juan Ciscomani,,AZ,6,200,200,
v0.1.0,1.1.0,C001134,118,H,2023-01-03,2025-01-02,Yadira,Caraveo,Yadira Caraveo,,CO,8,100,100,
v0.1.0,1.1.0,C001135,118,H,2023-01-03,2025-01-02,Lori,Chavez-DeRemer,Lori Chavez-DeRemer,,OR,5,200,200,
v0.1.0,1.1.0,D000032,118,H,2023-01-03,2025-01-02,Byron,Donalds,Byron Donalds,,FL,19,200,200,
v0.1.0,1.1.0,D000096,118,H,2023-01-03,2025-01-02,Danny,Davis,Danny K. Davis,,IL,7,100,100,
v0.1.0,1.1.0,D000197,118,H,2023-01-03,2025-01-02,Diana,DeGette,Diana DeGette,,CO,1,100,100,
