release_version,schema_version,release_source_id,internal_source_id,release_source_document_id,internal_source_document_id,source_type,source_name,version_tag,external_id,doc_date,url,content_hash,retrieved_at_utc,created_at_utc
v0.1.0,1.1.0,release-source:f056beb8ba89217d28aa9b35,6,release-source-document:c9164cbaa9b76e5fb0cd067a,132842,resolution,S.Res. Congress XML,congress_113,BILLS-113sres359ats.xml,2014-02-12,,,,
v0.1.0,1.1.0,release-source:0b138bac58f60a1e462751a9,14,release-source-document:512f4ffd2122287295bb5496,132844,resolution,S.Res. Congress XML,congress_114,BILLS-114sres21ats.xml,2015-01-07,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:afe42e0c7aae342fe1be3475,132963,resolution,H.Res. Congress XML,congress_116,BILLS-116hres1037eh.xml,2020-07-01,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:ad6bb42fcee79611cc99feba,132964,resolution,H.Res. Congress XML,congress_116,BILLS-116hres103eh.xml,2019-02-06,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:230616214e9b5e8341a72efd,132965,resolution,H.Res. Congress XML,congress_116,BILLS-116hres1058eh.xml,2020-07-21,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:78b6af73af9fee32957db8b4,132966,resolution,H.Res. Congress XML,congress_116,BILLS-116hres1072eh.xml,2020-07-30,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:7a961f979bdbfd5f28a7a551,132968,resolution,H.Res. Congress XML,congress_116,BILLS-116hres1135eh.xml,2020-09-22,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:e3fdc0a7b1a6a2844b9cc32c,132969,resolution,H.Res. Congress XML,congress_116,BILLS-116hres113eh.xml,2019-02-08,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:48d8d76c2707e3c4987dd893,132971,resolution,H.Res. Congress XML,congress_116,BILLS-116hres125eh.xml,2019-02-13,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:359a11d6389a6828600acfcf,132972,resolution,H.Res. Congress XML,congress_116,BILLS-116hres148eh.xml,2019-02-26,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:82dfdaff829418639e1c145c,132975,resolution,H.Res. Congress XML,congress_116,BILLS-116hres24eh.xml,2019-01-04,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:8aa5a91f713a08af93229a97,132976,resolution,H.Res. Congress XML,congress_116,BILLS-116hres25eh.xml,2019-01-04,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:33938edefe6794338603be93,132977,resolution,H.Res. Congress XML,congress_116,BILLS-116hres264eh.xml,2019-03-28,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:0885099ee3647e8003d1d659,132978,resolution,H.Res. Congress XML,congress_116,BILLS-116hres26eh.xml,2019-01-08,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:7c6df2f56d1b2719b9f65b97,132981,resolution,H.Res. Congress XML,congress_116,BILLS-116hres31eh.xml,2019-01-09,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:bf97c74d4e5c22df9f295226,132982,resolution,H.Res. Congress XML,congress_116,BILLS-116hres32eh.xml,2019-01-09,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:b3b77afadff9c3624081e9fa,132983,resolution,H.Res. Congress XML,congress_116,BILLS-116hres42eh.xml,2019-01-15,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:2f1dbb6554eb50ab78a57c2c,132984,resolution,H.Res. Congress XML,congress_116,BILLS-116hres46eh.xml,2019-01-16,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:6e341fe95879d16529b5119f,132985,resolution,H.Res. Congress XML,congress_116,BILLS-116hres481eh.xml,2019-07-10,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:729b5082b66d2b355d969f04,132986,resolution,H.Res. Congress XML,congress_116,BILLS-116hres516eh.xml,2019-07-24,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:675456d59947eca9e6d1acc3,132987,resolution,H.Res. Congress XML,congress_116,BILLS-116hres57eh.xml,2019-01-17,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:2f220b84aa00ceb2964195de,132988,resolution,H.Res. Congress XML,congress_116,BILLS-116hres596eh.xml,2019-09-26,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:aba4c44d4bb64f1fef4090c9,132989,resolution,H.Res. Congress XML,congress_116,BILLS-116hres67eh.xml,2019-01-23,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:58717a9912284ca78f57115c,132990,resolution,H.Res. Congress XML,congress_116,BILLS-116hres68eh.xml,2019-01-23,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:97a3d757fc1687bb31a744b8,132992,resolution,H.Res. Congress XML,congress_116,BILLS-116hres712eh.xml,2019-11-19,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:bdde3a0208f3ec027b2c59fe,132993,resolution,H.Res. Congress XML,congress_116,BILLS-116hres725eh.xml,2019-11-21,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:75efea65a39e074264647596,132994,resolution,H.Res. Congress XML,congress_116,BILLS-116hres73eh.xml,2019-01-24,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:4806622b1237761ef2a88f2c,132995,resolution,H.Res. Congress XML,congress_116,BILLS-116hres74eh.xml,2019-01-24,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:a29be3ce970a129c7f0147ad,132997,resolution,H.Res. Congress XML,congress_116,BILLS-116hres773eh.xml,2019-12-19,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:2663994853acfcb5c899cdbb,132998,resolution,H.Res. Congress XML,congress_116,BILLS-116hres793eh.xml,2020-01-14,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:fa2a9fb4607aaec097598bf9,132999,resolution,H.Res. Congress XML,congress_116,BILLS-116hres7eh.xml,2019-01-03,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:648c85c89ac1c2b67d3a3a4c,133000,resolution,H.Res. Congress XML,congress_116,BILLS-116hres801eh.xml,2020-01-16,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:81f934ed04a7dc9e1d1ac7fc,133001,resolution,H.Res. Congress XML,congress_116,BILLS-116hres80eh.xml,2019-01-28,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:899e62c006b4bb4516efb129,133002,resolution,H.Res. Congress XML,congress_116,BILLS-116hres85eh.xml,2019-01-29,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:89a6bcb193ea043b61586759,133004,resolution,H.Res. Congress XML,congress_116,BILLS-116hres870eh.xml,2020-02-27,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:995e5fe372840696bece5321,133005,resolution,H.Res. Congress XML,congress_116,BILLS-116hres8eh.xml,2019-01-03,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:17d6f51a0a43b3a7da5fcdc2,133006,resolution,H.Res. Congress XML,congress_116,BILLS-116hres903eh.xml,2020-03-14,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:3473b4a7825d9d0011440187,133008,resolution,H.Res. Congress XML,congress_116,BILLS-116hres934eh.xml,2020-04-22,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:42ce68d97320c249b2ce8f64,133009,resolution,H.Res. Congress XML,congress_116,BILLS-116hres954eh.xml,2020-05-08,,,,
v0.1.0,1.1.0,release-source:cd901a7f0004cb720998231c,57,release-source-document:9d5c4e8a5d3a43d2972c3bf9,133011,resolution,H.Res. Congress XML,congress_116,BILLS-116hres995eh.xml,2020-06-08,,,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f19e24b87045de8f8c8eba98,151976,CR,Congressional Record JSON,crec_json,CREC-2019-01-24-pt1-PgH1183-2.json,2019-01-24,,7e1ceb2448d8d6bf61eedf75d5b6ced8cbac7296039772e3b47447318da5f855,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:2b1ff01ab11aa878ccc4a5e1,151977,CR,Congressional Record JSON,crec_json,CREC-2019-01-24-pt1-PgH1183-3.json,2019-01-24,,463993d786e321101e6d76b213ddffe2c0b77487856bf4bd0b2a4ceee24cccb0,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:102cbfca24442fb5b91974f2,153242,CR,Congressional Record JSON,crec_json,CREC-2019-02-13-pt1-PgH1558.json,2019-02-13,,1c95d4cbb53f4a56d07b4aff2f81dac995658c21d92c18fcb2a2e85c562d869d,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f983c752b5995e48cd75c9cd,153809,CR,Congressional Record JSON,crec_json,CREC-2019-02-26-pt1-PgH2130.json,2019-02-26,,fdaaee1e828c8c6d422c55fb1ba271395111b064dd657d811e4fa0935fb9b686,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:e78e81cc610a88222fa55437,155795,CR,Congressional Record JSON,crec_json,CREC-2019-03-28-pt1-PgH2900.json,2019-03-28,,bca7e6af071603a82c172ce14bb6ecf46667b91b908f79ebf7dc6fee371a26dd,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:acbd601d24a07a9f04928d80,161802,CR,Congressional Record JSON,crec_json,CREC-2019-07-10-pt1-PgH5336-3.json,2019-07-10,,b2ff915d123771b6c10e603c1d8b0fb24bfd30752ad2c47ec9585234972af5b6,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:dfbed63686e44d0e2d0224e6,164997,CR,Congressional Record JSON,crec_json,CREC-2019-09-25-pt1-PgH7978-2.json,2019-09-25,,332fb6bf3ee9927530a244b9d42c30b82b43ec3c22f05b2275bd1b0425b3e56a,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:f20a5668287a42d4862cffc0,164999,CR,Congressional Record JSON,crec_json,CREC-2019-09-25-pt1-PgH7978.json,2019-09-25,,b61335df0653745178410014fe7926e0737a85cb6c52fac6abb01499e833dd7f,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:83c2adb380b0ce383d3824af,165091,CR,Congressional Record JSON,crec_json,CREC-2019-09-26-pt1-PgH7999-4.json,2019-09-26,,3099240d86650da1b408d1400cf908a05431d61e2950de03b2ca5e55d633fad5,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:7774505766a6f95a37b5dfc1,165092,CR,Congressional Record JSON,crec_json,CREC-2019-09-26-pt1-PgH7999-5.json,2019-09-26,,9f6d6ddad27b622b7957fd5d8f423ac35b53adafc3d9143b76aa6c9f95cb6cf2,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:c0aa0344bcc2eb4975a5a1c4,165093,CR,Congressional Record JSON,crec_json,CREC-2019-09-26-pt1-PgH7999-6.json,2019-09-26,,dcf97bb3a40fca8d438fb4b3d71bb1f1784a16b39d93cc2b071505512a601f7f,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:78e871f5603c6c63ec132e68,165882,CR,Congressional Record JSON,crec_json,CREC-2019-10-17-pt1-PgH8207-5.json,2019-10-17,,05d2d0f3f302c2ea63f88e563a127ea5cbf0fa50b5f57763d597ee58a979245c,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:7a816eb03884bdab146741c4,167089,CR,Congressional Record JSON,crec_json,CREC-2019-11-05-pt1-PgH8727-6.json,2019-11-05,,a024169f81dd36ff1e2bd05a6038fbf8f3be22fc1fe2270bcb986ae9eb54a956,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:df38e2f63bd6caee6b26b304,170969,CR,Congressional Record JSON,crec_json,CREC-2017-01-13-pt1-PgH532-4.json,2017-01-13,,9746ef05919a50602f23c66877b7d8480379fda73e7adf75bfdc734c133c746b,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:bd07bd0c54b62f2b9d5f9826,170970,CR,Congressional Record JSON,crec_json,CREC-2017-01-13-pt1-PgH532-5.json,2017-01-13,,c02f009233c93486ff041b392bd51685ce6b04bb55f43391d78f39feb064ab21,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:ccc490850c98178df1ed6677,171434,CR,Congressional Record JSON,crec_json,CREC-2017-01-24-pt1-PgH615-7.json,2017-01-24,,113c10fe11f870e8ac362c2dfb6decc537782f1da622d84e395505595257fbed,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:9e60e29826066644a390d1e1,171466,CR,Congressional Record JSON,crec_json,CREC-2017-01-24-pt1-PgH633.json,2017-01-24,,589b6038d86d7177c377120e7342aa7da4b5c1bd7c0b0198eea453a53e6379b0,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:780b81fa98dced6d8b56736c,172726,CR,Congressional Record JSON,crec_json,CREC-2017-02-06-pt1-PgH992-2.json,2017-02-06,,ebc9cb5d11b91e0e9fc921469ad76f9cf978fe680c52ce9b3b0b77aee15dc679,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:c72c1838ba0fcccd583130aa,172729,CR,Congressional Record JSON,crec_json,CREC-2017-02-06-pt1-PgH992.json,2017-02-06,,01b66e2cb49acc10f6f31a99eab26985e85e14e3713f5e4abf8d03e99a4bc0ee,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:1536ebd32904292096ba6a12,172734,CR,Congressional Record JSON,crec_json,CREC-2017-02-06-pt1-PgH994-2.json,2017-02-06,,24c0b71f8464a6eb96f64ddd336227316b4023c603f3877e86c57362e5c21057,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:24be9d73d9ee27506c319238,172947,CR,Congressional Record JSON,crec_json,CREC-2017-02-07-pt1-PgH1031.json,2017-02-07,,b5557ba563873fdc378e815f72a6c032bc333090c16e07c0bcd12a68f7024862,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:12662f48537f5707e3872a0b,173836,CR,Congressional Record JSON,crec_json,CREC-2017-02-16-pt1-PgH1259-5.json,2017-02-16,,f40113993c21f4261147a97e566e318879217616aef27d16d2d8755388d9dfd6,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:0e85057bd035f98b3d62eaeb,179752,CR,Congressional Record JSON,crec_json,CREC-2017-05-02-pt1-PgH3012-6.json,2017-05-02,,4afb0527e655c074559eae8aa547f6646b398879317be0f8ea53cf00d29f8725,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:6678a4c8de8c12d6d9faa28a,184594,CR,Congressional Record JSON,crec_json,CREC-2017-06-23-pt1-PgH5137.json,2017-06-23,,ab786025c241ee0b590528fc127f818e6953ed2f3eb219a9de225d235ba013cb,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:60cc00ee52cab74060e3ca19,184830,CR,Congressional Record JSON,crec_json,CREC-2017-06-27-pt1-PgH5192-3.json,2017-06-27,,3808729c2580227494572b79941c7749ccf942562026cbdf0ca57512014a6ccd,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:0ccff44a6de56584b0e13008,184831,CR,Congressional Record JSON,crec_json,CREC-2017-06-27-pt1-PgH5192-4.json,2017-06-27,,4b1897c43444237b1612df741a65769ddb67e1ee06d1e1025297a8e2c0ee75e7,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:a9d7e7273e3f4b6b445ec360,184832,CR,Congressional Record JSON,crec_json,CREC-2017-06-27-pt1-PgH5192-5.json,2017-06-27,,5ad1ada59933b0dbe4d9848aaed015a6441cd87cd310de59a484cd1d1319a6fa,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:797f5cfe5be2996290d3c71b,184833,CR,Congressional Record JSON,crec_json,CREC-2017-06-27-pt1-PgH5192-6.json,2017-06-27,,ea557c7ecf7ce9ffb184570be3438e866576d1f66b802dbdfcbea38bf0451f92,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:a758769840804f9f45e6f7ee,184834,CR,Congressional Record JSON,crec_json,CREC-2017-06-27-pt1-PgH5192-7.json,2017-06-27,,9400b6aac24f8ec47035ac13d1856aa9878c32643358d4a28043e2beb46e3306,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:1ccb29dddaade326dcb9dc8f,185757,CR,Congressional Record JSON,crec_json,CREC-2017-07-12-pt1-PgH5533-2.json,2017-07-12,,cd150e0351de0b4cecbd59f7521494677ae37b63b22a08c3c2b2956d29e2afc0,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:b1c70d71b36ecbbb72fe897d,185758,CR,Congressional Record JSON,crec_json,CREC-2017-07-12-pt1-PgH5533-3.json,2017-07-12,,aa29580b38b3f42a3299649b5d8e788b8034cd4260457ebb8ffcf59c4aa67c3c,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:3631c179e788f2e2a42bb494,186347,CR,Congressional Record JSON,crec_json,CREC-2017-07-18-pt1-PgH5943.json,2017-07-18,,6a3ca54a84dc53183bb5ed383959214e74d5564523082f06805216b142b4c700,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:82c4f2d1e1b93ab296e7fe3a,192310,CR,Congressional Record JSON,crec_json,CREC-2017-10-10-pt1-PgH7895-7.json,2017-10-10,,6a971843399485cb2861b4251b65496b753d68e45132bb2ec2ec12a12899bc24,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:5981ea8fda20d56ceff30420,196978,CR,Congressional Record JSON,crec_json,CREC-2017-11-29-pt1-PgH9478-5.json,2017-11-29,,ab9d9c4d3348efa90782cba08082bf7407927a581d073a1765ed2e2ab2494a2b,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:301bde91e3b840ebf9b4833d,197857,CR,Congressional Record JSON,crec_json,CREC-2017-12-05-pt1-PgH9648.json,2017-12-05,,84764e461adb063dbedf09e86f12e08c2269e0634a0aadd1661c0b2b230d8a9c,,
v0.1.0,1.1.0,release-source:d4010a0f6ab4cdc95eb0ad3d,1,release-source-document:dbc82b3229b1f2d36998c79b,198329,CR,Congressional Record JSON,crec_json,CREC-2017-12-11-pt1-PgH9760-6.json,2017-12-11,,4dcb874c88e82b0256ab90ddea0661696c7001df722a8c913c65677edae1ba15,,
v0.1.0,1.1.0,release-source:5dc8a764652351c442f5cbb9,39,release-source-document:d308e2928cab5bc5844488eb,199871,resolution,S.Res. Congress XML,congress_115,BILLS-115sres4is.xml,2017-01-03,,,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:58d4093635ecd2a5fc5adaa7,200145,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2594,2017-02-08,,a70c42b7d4321bee74d9d721474200746a6c98a307180942c5a2bb314f2443be,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:71d73aa7f3d2b1f5c3fe62cb,200146,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2597,2017-02-10,,c79d37467bbc135f3cbea52838bdac0642aa5c957d07cffb12f4010deb111461,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:a05cf17b6098d8a27e3816d5,200147,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2612,2017-12-08,,1098cb3983f4d15d9f6dc660754d9926e54fcde34ee176875a4b5ff8a76e4f6b,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:c8b7ee7c2c7772030be2435b,200148,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2615,2018-01-02,,285ce0bbb5f6da0f8b06582be57c7f27c7f0a29a1e63783469df0d7fe4746855,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:3bf0cf22671b8341b15d15b9,200149,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2616,2018-01-03,,1340a722e914d5bcce5539d4feefd00e3f6b5b8ebe94fc6c51817f5fca004194,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:51c3caeb9528b4a417624a98,200150,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2619,2018-01-15,,91f05cb3bee077804784af88bffc16655bc36500460a67966ee22813dadb7b42,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:fd82906fc8a8d5da0588514a,200151,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2622,2018-03-16,,898879991989306d90139a88b8e3e9ed555d27acc6250f2a344c54b146173441,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:5e9620d7e3a8d5bdbf92ae38,200152,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2625,2018-04-01,,6a9ff9eba77220fb5e9436e3fbe6d54c7b52df0be6a275109d9ed44edd306710,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:49310d159addb74bd8885734,200153,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2628,2018-04-06,,ca2ea85ae32423ef344e1c0a8545820249b189fb23c33d93c80806b7cf882595,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:10172b3c872e61df589586a9,200154,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2631,2018-04-27,,e3804850ba1b7c90434c2a72c4707851c4223dbb3a4ead582433ff4a7e8a05c1,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:dc0dfbe492eb439aa5bce355,200155,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2640,2018-08-25,,1f62a5142aaf705fb0d93f8c842fa9092c742691a250a91c21dd77101077965e,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:4be69b9f119cc6e5f57b6a4e,200156,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2646,2018-12-31,,c659d275e39ed78ff2aa6cf8d5566b91a1991a9145bd2a3546c8262304053215,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:66d7cfef1348aa629599e03d,200157,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2397,2013-02-01,,aed59a0005d9ea3379f6ae5368a7363d00ec884657712a13863baf48af0c542d,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:b39e319cdcccee373f277f6f,200158,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2398,2013-06-03,,dc0ed652f9408b8d7cc73182078f6d55c082b62b11fb238db68bb84a130437f8,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:b29615318ae13f03adbe4c8e,200159,YAML,Member service ranges,member_service_terminal_range_v1,member-service-568,2013-07-15,,da45fc68b6aa129a61679720fcab821609eafec689d480d08b6a93ad678d3aa2,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:c7409c3c91c18795ec1dbb84,200160,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2402,2013-10-18,,fd0524a7948a0152cb9f7d32084f424f295d3e73bc7ad78dc88886c001de1ad6,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:b4ddecf62e843e3af260cf12,200161,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2403,2013-10-31,,dab8b65670ab229e2c4b02aecdbc750605695be18071e013cfebeca499ab4a4b,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:069358eec25a1c7b731a0f9a,200162,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2404,2014-01-06,,5e438028ec234c107069eb05bab18c086badf373e97d3e13be08b26aa1ca811d,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:6ab3fe924f9fed11f0360f9f,200163,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2406,2014-02-06,,81bd829da3a1fd04e3a14cb9cbf8fa3aa435b9fd5539cdc2c91a60a964051b67,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:d64a11aa9058a5854123d2dc,200164,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2473,2015-02-06,,4b897e64793dbd47063cc52f7566595f94bbfaf707116bf3dad8bbdbf385a91d,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:5cd8924c9e27849b351bcb50,200165,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2479,2016-06-23,,8e34c9f12f90009233ed80ad2e60cf52381f95dc6746abd39fd52cd57cc97c64,,
v0.1.0,1.1.0,release-source:e797b837b4fb6d41a8e76bdf,75,release-source-document:13ef8d516b31691ae7c2994f,200166,YAML,Member service ranges,member_service_terminal_range_v1,member-service-2482,2016-07-20,,a719d19a6d87ffcb92073a569fa3b62b01db2b6dac131e01a4fd0f4acdf6ab3a,,
v0.1.0,1.1.0,release-source:503283fd0aef5828530f7f0f,77,release-source-document:82ec5cbb3063daa43f9e97b6,200216,resolution,S.Res. Congress XML,congress_116,BILLS-116sres12ats.xml,2019-01-09,,,,
v0.1.0,1.1.0,release-source:503283fd0aef5828530f7f0f,77,release-source-document:25b86ce98b0cd6c742a9a7a5,200217,resolution,S.Res. Congress XML,congress_116,BILLS-116sres13ats.xml,2019-01-09,,,,
v0.1.0,1.1.0,release-source:503283fd0aef5828530f7f0f,77,release-source-document:47c2044ccf9ea0c2d06ecda2,200218,resolution,S.Res. Congress XML,congress_116,BILLS-116sres21ats.xml,2019-01-17,,,,
v0.1.0,1.1.0,release-source:503283fd0aef5828530f7f0f,77,release-source-document:bff3e19a45d6193470b24da2,200219,resolution,S.Res. Congress XML,congress_116,BILLS-116sres464ats.xml,2020-01-06,,,,
